uuid,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
1a4931aa-377e-47e0-8e64-7d8b673ab728,-420.1027832,3.800073862,-1.733765364,10.25599003,-2.283700943,7.16326952,-0.164463863,0.131101012,-2.603003502,4.720243931,2.817657709,0.695952415,0.129464135,0.65025568,0.503736794,0.39365378,0.317891359,0.324595839,0.354655474,0.389264703,0.475746781,0.496756971,0.540625989,0.659117877,0.727351487,17.92557259,12.94530069,13.74326699,14.46112396,16.89810568,17.15246913,48.70593566
e8a5a97a-1f90-46d4-b34c-1924cb11e2ef,-346.8194275,47.48854446,-19.68858147,8.715916634,-14.3640337,9.491889954,-8.758903503,-1.100535154,-3.717799425,0.611234248,2.478321552,-1.685523748,-0.672568083,0.401714623,0.312060207,0.402615398,0.316003203,0.385517329,0.37074241,0.405812055,0.432986438,0.326670676,0.277374327,0.292244256,0.325536758,16.44213082,11.97969956,19.41333861,20.29524076,21.13905178,16.0069109,43.14057589
538b445d-86fb-4736-9997-8eeffa911c14,-427.833252,43.98419952,-14.17148781,7.40669775,-6.784984589,4.650604248,-4.312651634,-5.619996548,-5.824706554,-1.256348133,1.514302135,-3.407153845,-1.971518636,0.522392631,0.538426042,0.562825501,0.547153652,0.481507182,0.522736251,0.534378588,0.580239892,0.611555755,0.606148005,0.589225829,0.537822723,14.85241974,12.01850994,14.27934914,14.57979228,16.1723621,16.90335324,46.13718654
9748463f-3e02-4a8e-baa1-7e9906aa19d8,-298.388092,47.91815948,-51.51228714,11.82433128,-33.17412186,11.84858418,-16.40187836,4.414110661,-8.858214378,7.767252445,-0.011791958,-11.40767956,5.200359344,0.357802093,0.282183975,0.316313446,0.348561138,0.394174337,0.397574693,0.378776222,0.499641299,0.468529165,0.407886475,0.415589005,0.417714328,13.96633991,11.88872004,15.70454908,17.60235735,18.61783904,19.14519005,60.94694881
8051a100-4ff3-437b-8a6e-2c601d16bcf4,-353.477356,74.70045471,-24.41238976,21.28713417,-13.88345718,10.31658173,-23.42390633,-6.512295246,-6.58180809,-1.945369124,-6.787254333,-4.691779137,5.1272645,0.506796479,0.522297382,0.529092908,0.506742716,0.400650233,0.375856847,0.386347115,0.370795697,0.404275596,0.501263261,0.494769722,0.480863959,16.6716311,11.24754916,14.0161849,13.41320774,16.26025174,16.73697442,46.42216844
62604887-888f-4fb7-b6df-09933e34565a,-443.9024658,72.99993896,-24.47728539,14.03669548,-13.11750126,-9.599860191,-24.43486595,-8.463486671,-16.05656624,-11.3166523,-2.359879494,-5.723683834,-2.210422993,0.384135664,0.406152666,0.338664025,0.44500646,0.390191078,0.333881468,0.294134498,0.283061832,0.326474488,0.345017999,0.341831684,0.364585012,14.14483011,14.01063391,16.73753497,15.45093991,17.56933523,17.998453,44.02602496
92a69ee6-0f88-4d52-ba5b-2fed076b498c,-546.0213623,27.81552505,1.82956171,5.105268478,-4.037899971,3.55606246,-5.411474705,-1.868124366,-2.031395197,0.407361031,-2.327012539,-2.394464731,-0.317189515,0.497736812,0.499039561,0.56389457,0.594093859,0.638651669,0.655166328,0.674055696,0.737758219,0.653424799,0.576021969,0.519855678,0.503341913,15.65507428,11.0294122,13.2391506,14.24319282,15.87881423,15.83902164,41.71303681
d5e63dbc-41b2-4d06-a387-64e806cf7233,-652.5984497,9.863751411,2.913084745,2.649218798,0.383122563,1.056111455,-1.136830688,-0.129193485,-1.332681656,-0.485381275,-0.715563655,-1.197806001,-0.067607604,0.057842836,0.054536127,0.067865185,0.073600926,0.079945341,0.084950767,0.082418539,0.080299795,0.074646957,0.065073252,0.061691672,0.064063385,9.319846097,8.507550025,8.912794095,8.815451517,9.015719283,9.094527317,12.62199072
353331ea-4c5c-4e41-baf5-2001729ce7e6,-269.2268372,83.71712494,-43.76924896,27.44777489,-30.7871418,-1.652191639,-20.8314991,-9.337798119,-10.92094612,-16.97508049,-4.751797199,-9.620178223,-3.914166212,0.367075294,0.405676812,0.400015473,0.443562955,0.438383639,0.373918116,0.290506721,0.271352142,0.227175295,0.247811645,0.337791324,0.318633109,15.31403167,16.11312258,19.08226394,18.75418169,19.66068921,23.62646992,55.75335265
0629b197-b8c1-4b57-a48c-062a31563a03,-409.5250549,82.52138519,13.22963333,18.14111137,6.97346735,9.198182106,3.179966927,5.509881496,1.457216144,0.365191311,2.82182765,1.582920551,2.735959291,0.612898588,0.632148683,0.625278294,0.6467489,0.677572548,0.704201698,0.703585923,0.732650995,0.712864816,0.673863292,0.658524871,0.634901464,18.00842738,11.24341509,12.87527084,13.53589708,14.03740778,14.39698062,43.09135962
8886a386-e280-42a7-b72f-b0c02af98172,-322.4454041,55.42234421,-38.58890915,18.88233185,-24.1369381,5.110965252,-28.98859787,-4.873310089,-13.97735882,10.51422787,5.968836784,-13.09017849,2.576948881,0.174664006,0.325258493,0.275831193,0.313720167,0.358566046,0.325092584,0.245846376,0.268664092,0.282024026,0.313629538,0.232616529,0.170749456,15.9736156,14.84142341,17.02698557,16.58831727,18.76988365,18.29937184,46.07657945
1abb6397-5dca-4dc0-ac71-4885b3b7a2e3,-414.2192688,63.61502075,-16.46890259,11.4580555,-8.940469742,0.084725581,-13.54767895,-14.11460209,-10.3761549,-1.503302932,-3.523272753,-7.556042671,3.04578042,0.456946552,0.470215738,0.485646904,0.460037529,0.450497836,0.423862576,0.462066621,0.513332844,0.521374464,0.437665671,0.381272584,0.43042019,13.62797008,12.54311169,15.61702595,14.50396914,17.28717369,17.96779558,46.07389898
715fafe9-9d99-40bc-b989-e2f9390d6e05,-520.5340576,47.73307419,-27.17253685,0.200425655,-4.268690109,0.018621994,-19.34749413,-15.56698799,-12.46686649,-7.079957962,-1.370074511,-6.944061756,0.867893994,0.285637319,0.290932089,0.256291389,0.203060344,0.240270168,0.340301603,0.358388931,0.309425235,0.351653427,0.382444412,0.359951317,0.321373075,13.85101974,13.23303151,17.58444188,17.68930941,18.78436261,18.78511582,46.00288101
fece8855-ceff-4a19-a5e0-f26a3a665e20,-769.1083984,69.07409668,-32.02038956,25.38557243,-9.231860161,18.23596764,-10.44404507,-1.602399826,-8.529125214,0.01056262,4.143140316,-1.337757826,-3.283746004,0.33739379,0.340032667,0.40256834,0.464404851,0.491739124,0.471397489,0.495271415,0.491420448,0.468234301,0.445382714,0.375372827,0.346307546,13.87460524,12.28810356,13.8164363,15.06836153,16.77357702,15.67280262,48.68218127
7a8bd218-252f-4d84-a035-0d3262efa825,-423.3217163,107.7780304,10.84886932,18.8085041,-0.230708733,8.316029549,10.54795551,6.024092674,-3.472311735,0.919614434,2.090873718,4.65695715,7.203962803,0.492416769,0.415756613,0.581550121,0.387246579,0.287183851,0.282927692,0.281899482,0.297869503,0.354380786,0.412878126,0.517663419,0.536554039,17.68254594,14.67048434,17.22419307,16.44378364,15.83372657,16.35686907,42.57420288
30a13ce4-43a6-4a8d-be33-56705d9d5872,-378.0214844,48.91545105,-38.43822861,20.24459457,-9.433423996,9.566206932,-17.9323616,-4.104201317,-9.175681114,2.114756823,-6.551303864,-7.047467709,4.179307461,0.492539078,0.455331534,0.418700159,0.381660789,0.378795654,0.402635306,0.462096214,0.605346799,0.668964148,0.569919467,0.48556754,0.492133856,16.06518675,12.13226278,15.30933148,15.13449355,16.82450246,17.78801083,52.7233838
c4adf4dd-3670-4198-a31e-fc076883bf97,-520.6060791,55.87279129,-0.878631949,-1.877936602,1.379438043,-3.837706804,-10.26626968,-6.373840809,-2.615212917,-2.446113348,-2.179173708,0.431810945,-1.022945046,0.571763933,0.607693374,0.503544033,0.455562025,0.444815755,0.419615,0.435583115,0.464803696,0.534176767,0.500791132,0.496744841,0.513095498,14.72910677,11.57054297,14.61693761,16.76279418,18.69080998,18.42126895,44.02455323
8167c2be-38b4-41b4-a874-4b65e0b3314c,-533.9715576,90.43817902,8.14708519,26.31856918,-9.109950066,3.717307568,-2.399064064,-2.1181283,-5.157494068,-5.335053921,-2.645617962,-6.846961021,-1.240144134,0.435751081,0.451496124,0.387079865,0.34318611,0.361939311,0.441625088,0.440988958,0.453246444,0.465427876,0.460806727,0.487442791,0.462779373,18.03629169,13.58521163,15.52889491,15.82467497,16.40461998,16.815626,54.71165342
f26b5f98-521b-4854-a337-1cb29592490b,-483.01474,58.84814835,-31.98015404,8.522323608,-0.151664764,3.004132748,-6.68749094,-0.55703336,6.179134369,-6.178665161,-6.433991432,-4.006747723,-2.264155865,0.375989974,0.327426165,0.337861717,0.410188228,0.35522294,0.243228644,0.249960259,0.339673132,0.316240758,0.329978973,0.313945442,0.354592383,16.07228718,15.97236887,17.38807992,17.68887125,21.55430867,22.48844503,49.59193054
b14da193-8f2a-442f-ae33-ca9c33b9596d,-301.8868713,52.4549408,-29.66720009,19.30975723,-28.2531929,7.933529854,-25.89883423,-2.113776445,-24.34160423,-4.477101803,-13.84097004,-17.14034843,-0.40602392,0.463954985,0.381877005,0.363827288,0.355695307,0.365348101,0.395568907,0.460055947,0.500418305,0.556292415,0.492957562,0.464243799,0.46761933,14.59834345,12.09666926,16.79085038,15.48722935,17.6789207,17.93808483,53.12877946
7331d2ab-ae47-47ae-a3c5-10e917c6062c,-446.2758484,62.6251564,8.71416378,8.8435812,10.65060711,5.05484581,-3.492824793,-15.61921597,-10.84022617,-2.695724249,-10.05525208,-11.77924442,-6.333472729,0.451261044,0.27839148,0.355649441,0.415643334,0.433625311,0.369395018,0.32070145,0.424916893,0.449192822,0.562414646,0.552998483,0.730300009,18.4314652,11.13779354,16.56403816,14.66935544,19.01136881,18.96111002,46.38416985
98ae80f1-8f67-4cf1-b218-4430ef6e8a53,-380.2463379,82.98074341,-9.637913704,8.166097641,-6.374643326,10.97738838,-11.42285347,-6.125442028,-4.090694427,-5.757053852,-4.137162209,-9.010514259,-4.140761852,0.379388452,0.414531976,0.395984352,0.454755664,0.428768426,0.381534368,0.433005065,0.44552955,0.386309385,0.374535292,0.359241933,0.335664243,17.14381209,13.77828475,15.81150455,15.72778038,18.30781573,16.8242309,54.16836975
3a1a7bf4-57c2-4f7b-bb46-aeb3b6c1e6e9,-576.3079834,24.61082268,-11.60086823,18.97712326,-1.878270388,2.224708319,-7.424241066,-3.775483131,-0.914442003,-2.853513241,2.775924444,-4.002531052,0.57257545,0.526918113,0.567322075,0.619901836,0.638596833,0.54280895,0.53912729,0.564620256,0.630337238,0.641665518,0.51084584,0.455438137,0.489009947,16.47694803,11.15077927,14.00917242,15.03747554,16.04687797,17.07013952,50.03116612
5387e9c6-f7cb-4f9f-9b2c-750ed901e34f,-455.6604309,75.28489685,-4.646190166,-1.191236258,-9.619119644,-13.67873478,-11.95882416,-11.92976761,-14.64842415,-13.48916245,-8.029500961,-7.444040775,-3.827708006,0.272711992,0.24689956,0.228215605,0.24921824,0.240262032,0.226453885,0.260575831,0.356267035,0.402462751,0.396851867,0.459439933,0.364722669,15.69072119,13.1378436,17.60306858,16.54450575,16.69125199,18.10831339,40.81519206
85b04d3d-e9d2-4aa5-98d2-d5f7138a0354,-468.7168579,31.4713726,-27.53445625,21.48860168,23.75523186,17.60980606,-9.456917763,3.353893995,1.376667023,7.500745296,-1.860644102,-3.523286819,7.125581264,0.490302444,0.393523037,0.418667376,0.383911073,0.416431367,0.444702297,0.38404572,0.378030866,0.413371086,0.454705656,0.565950632,0.61860925,15.55770929,12.96058043,14.32161608,17.95396252,20.23085625,19.83252753,45.5264602
87ce9e3e-a222-4a51-87c0-c109cd79fd58,-462.4334717,43.28010559,6.002633095,25.03071022,12.84490395,14.48548603,-2.295551777,3.870743275,-2.578965425,-3.700793743,-3.308525324,-6.200156212,-3.875784397,0.379555225,0.291158766,0.319098085,0.342590332,0.291741252,0.30164811,0.304237306,0.314087093,0.392778784,0.410496056,0.379106581,0.498411983,18.12410705,17.28107457,16.97647541,16.02545455,19.56221319,17.77584464,42.5039657
9210717d-05e6-40ef-b491-20001999a9eb,-479.6212158,37.07312393,-7.310576916,5.342338085,-11.72523403,8.469912529,-6.853639126,-2.775404453,-3.357725859,5.973005295,2.775923014,-7.696062565,1.765546083,0.215066105,0.198611423,0.211304039,0.25338468,0.296515405,0.338761359,0.311241359,0.278559327,0.257526785,0.260027081,0.253479898,0.241274267,13.18208014,10.09142281,11.18326863,11.75666118,13.74709556,12.90117693,26.87468349
4b65541f-1159-47a7-8de8-6956716edd8b,-453.7555542,83.42679596,-2.065310717,-7.719697952,-14.36628246,4.45217371,3.663564205,-11.92331505,-12.74664783,-4.762489796,-0.110030003,-5.435364246,-4.116732121,0.542163193,0.420311391,0.387070805,0.403927982,0.430191368,0.461783439,0.373544246,0.326319605,0.378127396,0.455771476,0.467177749,0.511498272,15.74332573,9.365536873,12.58482669,12.65746803,15.5369832,15.19194773,33.51693889
1cdb6a72-578f-4c26-8032-b4d7cf39d9ec,-534.805481,9.826120377,-2.756231785,1.890800118,-3.789402246,2.928666353,-2.783397913,1.311348677,-2.621610403,-0.764954984,1.773962736,-2.197868824,-0.305020064,0.461537451,0.51944077,0.505768538,0.536657572,0.596609712,0.541622937,0.571162105,0.64917618,0.636320412,0.523025155,0.462196022,0.4588117,13.0215851,11.75587111,13.82903911,14.2347728,14.92247098,15.4455348,46.8370155
0edfcc75-102f-4d34-bf67-97c6838a21cc,-464.1041565,45.60926437,-24.06236076,10.2450552,-21.0731926,6.190930843,-9.510368347,-1.692240119,-5.221316814,0.749276221,-0.019474717,-5.707521915,5.866542339,0.550615668,0.528147101,0.510522842,0.503485501,0.479479283,0.471260577,0.512558162,0.584510028,0.629059374,0.611878693,0.640973032,0.578896761,13.20696762,10.85240607,13.25390032,14.84944657,16.57179258,17.63208037,41.99166229
a6ab30ff-b03b-4c0f-a791-45a6574b1433,-522.7954712,20.81830025,-3.441235542,10.30362892,-3.518217802,3.890647411,-7.201864719,-2.525548935,-5.577503681,-1.854293108,-2.937467813,-2.632973433,-0.438583314,0.360853434,0.361730814,0.394505829,0.378878832,0.415930718,0.450802565,0.446361005,0.433893025,0.428424329,0.411113381,0.365171731,0.342285663,12.75391106,11.56557662,14.16196405,13.1598437,15.0341267,14.88333573,35.57637293
fcfa2d24-1802-464c-9c0b-3497f85892cc,-431.3921204,34.50287628,-19.07182693,-2.65932107,-8.652292252,5.304911137,-7.563540459,-5.668779373,-14.70701599,-5.4284935,-2.394720078,-1.919832826,0.109118834,0.53621155,0.542072654,0.619699776,0.649428904,0.564318478,0.461008459,0.526591003,0.438419461,0.459732801,0.474791706,0.469905794,0.483076394,16.04454784,12.57818873,15.7583869,16.13213923,16.94498479,16.84735859,43.16534227
19e652ce-e914-468b-a011-4f8b334cf0e7,-361.5664368,88.15084076,-14.21479511,14.04246998,1.942559004,-3.0777843,-5.2437644,-9.987849236,-11.73661709,-5.188129902,-3.306312084,-6.295366287,-4.425626755,0.439807832,0.48876828,0.384276956,0.356146216,0.318140298,0.275487721,0.259448886,0.25482434,0.242199227,0.236343533,0.266810626,0.401913792,16.67984257,14.47265877,18.43455359,19.58796763,20.5570464,22.90111405,43.73580881
926a1746-9806-4509-bf01-4dbf13d4c155,-529.8991699,16.52189064,-9.978615761,2.24573493,-6.409839153,5.359316349,-2.584814787,-3.069660425,-4.921426296,-0.015063618,-1.652290821,-4.811561584,2.570681572,0.599375367,0.632187009,0.633805454,0.60705328,0.633961976,0.642835677,0.632871866,0.63455236,0.618862629,0.592444956,0.581542552,0.587553442,11.43351168,9.782477287,12.37867172,13.02437006,14.74772349,14.87452585,34.62685234
17e0e49c-9113-4704-a4ee-50e4ef872a84,-898.2921753,58.10592651,8.424347878,31.39633751,-9.803736687,14.12770271,-11.84161472,0.471588284,-8.586711884,-2.016920567,-4.832564831,-4.393416405,1.121536136,0.544751704,0.475564182,0.472055912,0.459358126,0.488234639,0.530235767,0.619545579,0.540187359,0.678541005,0.857769787,0.660638392,0.625743747,14.04431499,10.71617657,15.79689467,12.77965887,13.78331292,14.50643155,49.47550372
ea70e314-5f44-4741-bcb9-626bd523f68c,-817.2975464,13.71014881,4.253741264,1.121558309,-1.338385105,0.393857986,-0.565751553,-1.545947075,-1.66941905,-1.325385332,-0.139337331,-0.303226531,-0.572350919,0.689050615,0.676442027,0.694701493,0.712452054,0.731757998,0.74442488,0.722864091,0.673925459,0.661673367,0.653615355,0.68728894,0.702664495,11.67116141,9.768967279,11.77783549,12.32306809,13.6174586,13.58872175,46.07113987
233c9d03-7ad3-4757-b89e-ef45e1c3fd6a,-361.1950378,48.73404694,5.013338089,8.833914757,2.318549395,5.652249813,-1.18908453,-4.323683739,-0.01867447,5.899407387,-0.587506056,-3.173551798,-4.709148407,0.381425768,0.409607351,0.372784913,0.340567231,0.347127587,0.419685632,0.530879319,0.532569766,0.553983331,0.554650426,0.467607975,0.400509,16.31370538,12.7419825,15.22653401,15.59391831,18.08404048,18.07600818,45.23422955
aa27859e-d3a3-4a40-a241-8ebdc849017a,-367.2972107,58.08403015,-20.86686707,19.47659492,-12.30992126,-0.737167895,-8.163186073,-10.07629204,-5.276389122,-1.900732756,-0.260588139,-6.581186295,-1.874875665,0.388086259,0.398405582,0.38524127,0.37904951,0.403964609,0.430288941,0.441256434,0.443393797,0.378192872,0.395074159,0.372593999,0.402375311,16.61399341,13.15196829,16.45831004,16.81377928,18.85327715,22.81646689,41.46866685
89e8f5ba-1ee9-4ee3-8b7e-f074f299d9ec,-515.6559448,54.1820755,-25.68430138,19.96290398,-6.321529865,-0.632917523,-9.701512337,-10.61945152,-6.589410782,-11.69849205,-0.441610396,-2.465595484,-4.977054119,0.271350652,0.305741012,0.369836777,0.424731106,0.432006031,0.405790895,0.39845261,0.359175801,0.356287181,0.337214828,0.301382661,0.289557934,14.8137073,13.29319952,16.50492639,14.80204115,17.03008412,18.91506015,41.18383318
65b42c62-704a-4800-a9fe-9c07a5e0a0f3,-350.393158,80.88135529,-25.68127441,-3.243618488,-6.11996603,-8.132245064,-15.90686417,-12.16109562,-10.28512669,-11.01254368,-6.374068737,-0.978751183,-4.500566959,0.510574341,0.540697634,0.629334867,0.52241993,0.485473901,0.46584487,0.436222315,0.439772367,0.492755622,0.60106343,0.639214396,0.567704439,17.32736243,12.17146116,14.80589817,15.25840855,17.94268192,16.93528166,44.58532287
7095c6cd-85d2-45dc-984f-f59ee76a6b11,-623.9754639,26.09146881,-10.1350975,-3.013302803,-6.448329926,4.259791374,5.58953619,-2.549423695,-7.449825287,-3.992184639,1.342025638,-1.289693832,2.987385988,0.476550996,0.510110021,0.549695671,0.504329383,0.480894268,0.495305002,0.511401474,0.47757107,0.441872776,0.459005713,0.465147913,0.46676144,12.80702587,11.59824561,14.81239538,16.43991963,15.74418161,16.42785276,40.67655354
18dc76ea-76eb-4640-bc22-ee6173b26621,-410.6915894,14.21358395,1.261114955,25.52578163,-17.18717003,9.010965347,-18.46584702,-6.290661812,-9.202389717,-1.389074564,-2.836971998,-7.049248695,4.656743526,0.380696476,0.350254983,0.259589434,0.259625673,0.307655841,0.303311855,0.30792439,0.377940834,0.392398953,0.322543263,0.314026117,0.348439187,16.02653927,14.75062037,18.29509885,16.17920824,18.17416607,19.64955036,51.09771898
720bfc1c-9901-4f90-91a2-5a613f30d53a,-713.5739136,84.88684845,-57.02336121,11.9564085,-12.27112579,21.82910156,-17.80900002,-0.356802076,-5.586562634,-2.159834623,1.140655279,-17.85104561,-4.67667532,0.258639514,0.249910235,0.267406136,0.242634684,0.251565546,0.361307144,0.421462268,0.38200897,0.406074792,0.404598683,0.358526081,0.241304189,14.71810359,13.74169538,16.38092637,17.98799895,20.79943936,16.38307341,51.67616415
28de464d-b466-45cc-849d-a1c138c96767,-490.3007202,13.73085308,-9.575541496,0.281451166,-8.337897301,-0.334145159,-7.497923851,-2.28249383,-3.568478584,-1.070099711,1.616005421,-1.367980361,0.746358752,0.483823359,0.493590593,0.506816745,0.52929312,0.485057145,0.489650041,0.523957908,0.474497825,0.474469453,0.499301374,0.495348841,0.495544404,14.35049046,10.82077694,14.1094032,14.80895658,15.98980799,16.59187127,47.20751589
5315512c-19ef-4afc-8d9e-b85dc330ddc7,-543.8319092,63.13510895,-2.219208479,72.20690155,-27.62181282,3.970490217,-10.93420219,-8.194764137,-28.2863903,16.91399574,2.574507236,-15.85327435,26.60858345,0.385685831,0.129769474,0.057883836,0.063760757,0.139494851,0.237193003,0.27584666,0.326307803,0.583794832,0.616607368,0.326599449,0.262386799,17.32582393,15.71951074,20.72060417,15.98413912,20.70987869,23.38281782,59.6672799
